Tweet,HS,Abusive,Label,Sentiment
hehe masih aktif kok sudah berpolitik susilo bambang yudhoyono saja mundur dulu mundur saja pak jenderal gatot uniform resource locator,1,0,Hatespeech,Negative
 awas ada yang menggeranyangi silit mu nder ,0,1,Abusive,Negative
 sepertinya dia dari nu cabang kristen ,1,0,Hatespeech,Negative
lebaran presiden baru punya massa punya wibawa punya strategi sidang istimewa lengserkan jokowi sebelum lebaran,1,0,Hatespeech,Negative
 itu artinya aku yahudi ,0,0,Netral,Positive
 lagi cerita cerita begitu dan dan xf xf x xa iya kalau di kristen kan ada rabu abu kamis putih jumat agung dan xf xf x xa sabtu dan xf xf x xa jalan yuk dan lauk amatttttt xf xf x x xf xf x x xf xf x x ,0,0,Netral,Positive
keterangan para ulama menulis bahwa syarat untuk memperbaharui wuduk ialah wuduk lama itu telah digunakan untuk mana mana ibadat bazl ul majhud ,0,0,Netral,Positive
 iya tapi katolik church punya lah haha ,0,0,Netral,Positive
 maklum namanya juga bani pinggiran koreng ,1,1,Toxic,Negative
 seharusnya ulama itu bersifat surat pemberitahuan tahunan gus mus andaikan ulama sekarang ini sifatnya surat pemberitahuan tahunan gus mus negara dan rakyat ini akan tenang tausiah dan katanya sangat beradab dan mendinginkan suasana tidak mengadu domba sesama muslim dengan prin,0,0,Netral,Positive
 iya tetapi apakah islam mengusik tetapi namanya juga cebong tidak resek tidak asyik xf xf xa xaa xf xf xa xaa xf xf xa xaa ,1,1,Toxic,Negative
 zon zon cocot kok miring terus ,1,1,Toxic,Negative
ya ampun ini rupiah asing banget kepada ,0,0,Netral,Positive
siapa yang menawari b prabowo coba sebut kalau tidak subut mungkin cuma hoaks saja x,0,0,Netral,Positive
banci anjr wkwk uniform resource locator,0,1,Abusive,Negative
pak berfoto ramah bareng para hater kami ganjar yasin,0,0,Netral,Positive
jokowi apresiasi bandara kertajati cepat selesai,0,0,Netral,Positive
 penetrasi gubernur jawa tengah jawa tengah non aktif ganjar pranowo ke kementerian pertanian kementerian pertahanan membuahkan hasil lupa boleh ngawur jangan pilgubjateng kami ganjar yasin ganjar yasin jatenggayengxlagi partai demokrasi indonesia perjuangan kandangbantng,0,0,Netral,Positive
giring ganesha pengagum diktator jokowi,1,0,Hatespeech,Negative
 kalau merasa kitab kalian di nista laporkan apa hubungannya dengan demo mewaspadai cebong kafir yang mengakui mengakui islam ,1,1,Toxic,Negative
 kacau ini era kacau lagi yang sudah pada tau tapi diam karena sudah kontrak jadi jongos asing asing naked ,1,1,Toxic,Negative
 xe xc x he mata kamu lah kok kira aku ini apa ku colokan mata kamu mampus kamu ,1,1,Toxic,Negative
karyawan depot kecamatan bilah hilir deklarasi anti hoaks amp pilihan kepala daerah damai,0,0,Netral,Positive
info terbaru berita berita ekonomi bisnis keuangan dan perbankan,0,0,Netral,Positive
rupiah haneul bejat suka memek muka berondong yang on retweet ,1,1,Toxic,Negative
 kafir pada pandangan astaga biasanya dikaitkan dengan kafir yang allah gelarkan pada syaitan yang membawa maksud ingkar perintah allah bukan bermakna keluar dari islam ,0,0,Netral,Positive
kantor lebih dikepung massa takut dikuak pokoknya ganyang partai komunis indonesia,1,0,Hatespeech,Negative
 tidak boleh jangan sampai makan coklat dulu anjing saya malah mencret begitu untung tidak apa apa ,0,0,Netral,Positive
 pesan yang saya tangkap dari cebong liberal anti islam adalah jangan gunakan islam dalam berpolitik pisahkanlah agama dari politik dan itu strategi basi ala o,1,1,Toxic,Negative
 partai islam bro yang benar benar tau dosanya bukan satu kasus ini tiga kasus ternyata kaum munafik lebih parah dari orang kafir ,1,1,Toxic,Negative
jangankan banjir tuhan saja dilawan sama ahok jakarta banjir tapi jakarta hari ini bukan banjir hanya genangan ,1,0,Hatespeech,Negative
ayo kawan kita bersama naik delman atau onta kita sama sama pergi ke bulaaaannn ,0,0,Netral,Positive
 banyak bacot kamu ini bahasa sekitar ,1,1,Toxic,Negative
berbeda sedikit dibanding selama era jokowi pada era cina dan as tak terlibat secara langsung penyingkiran islam pada era itu dominan dilakukan oleh rezim orde baru csis elite tionghoa katolik radikal tanpa partisipasi komunitas tionghoa dan sempat,0,0,Netral,Positive
 suara orang mati kok masih dipakai buat legitimasi dasar rezim cebong dungu ,1,1,Toxic,Negative
prabowo mau bantu rohingya ri harus disegani uniform resource locator uniform resource locator,1,0,Hatespeech,Negative
gubernur sosialisasikan asian games kepada masyarakat se kecamatan sako,0,0,Netral,Positive
bobotoh persib terlalu agung hanya untuk bermusuhan dengan suporter kampungan persibday persib juara ,0,1,Abusive,Negative
gianluigi buffon sudah tepat diusir wasit michael oliver kata presiden uefa,0,0,Netral,Positive
 bagaimana rasanya nyabu bang ,1,0,Hatespeech,Negative
terdiam dengan hasil pemilihan kepala daerah daerah khusus ibukota benarkah anies sandi menang karena sara ,1,0,Hatespeech,Negative
 katanya pemerintah lagi menjunjung tinggi seni dan budaya tradisional tapi faktanya belum terasa cirebon seni tari topeng ,0,0,Netral,Positive
 siang hari ini presiden memimpin rapat terbatas di istana kepresidenan bogor dengan topik perkembangan persiapan asian games xviii tahun jokowi pacu promosi asian games yukpromosikanasiangames,0,0,Netral,Positive
 prabowo si mulut busuk dia cuma sampah negara bisa nya cuma bikin gaduh,1,1,Toxic,Negative
rakyat dukung usut tuntas kasus anies bwsdn sandiaga uno juga anggota dewan perwakilan rakyat majelis permusyawaratan rakyat dewan perwakilan rakyat daerah para penguasa elite politik yang terlibat korupsi,1,0,Hatespeech,Negative
lengserkan tito sudah tidak beres kepala kepolisian republik indonesia masak buat seperti itu semua yang berlawanan dengan ahok dan dek jokowi dikriminalisasi,1,0,Hatespeech,Negative
 pasti sebab itu cina,0,0,Netral,Positive
 apa kamu bual sompret ,0,1,Abusive,Negative
gubraaaaak malu lihatnya untung semalam debat tidak kayak mata najwa coba kalau formatnya sama pasti ringsek sudah pasangan anjing ,1,1,Toxic,Negative
 aku percaya kok mereka itu sebenarnya baik cuma karena hasutan manusia tapi mirip iblis saja jadi mereka memandang saya xe x xa ,0,1,Abusive,Negative
ancaman demi ancaman ku dapat dari pacarku saat dia menelepon ya aku memang sendiri di kota yang asing ini wajar jika aku takut dengan ancamannya ku pikir pikir kembali dan akhirnya aku memutuskan untuk kembali dengan pacarku dan melepaskan teman kan,0,0,Netral,Positive
pertumbuhan ekonomi indonesia kuartal i ,0,0,Netral,Positive
 bom takjil itu mah ,0,0,Netral,Positive
 memang macam bangsat ya teman terkutuk macam itu untung bulan puasa hehe ,1,1,Toxic,Negative
silakan simak gubernur indonesia pak bertemu presiden salat jum at bersama ,0,0,Netral,Positive
bacot kamu member karma ,1,1,Toxic,Negative
 aku ingat dulu pernah pura pura sakit biar diperhatikan alias anjing bangsat jadi sakit benaran kan berengsek ,0,1,Abusive,Negative
 begini saja terus sampai titit kamu copot yang xf xf x x ,0,1,Abusive,Negative
 ingin kamu kontol sambil ngentot sama suami uniform resource locator,0,1,Abusive,Negative
eh sori banget nih milton j bennet kamu apa punya si kalau cuma mau bilang simpati sama empati sama sama penting goblok ,1,1,Toxic,Negative
kalau kenalan terus gue bilang dari kalimantan orang pada mengira gue dayak atau cina xf xf x x xf xf x x xf xf x x xf xf x x ,0,0,Netral,Positive
 semua bukan cuma menteri anggota dewan perwakilan rakyat yang ingkar saat rapat potong tunjangan dan gajinya ,0,0,Netral,Positive
 sih cebong sudah kebanyakan makan tahi jokowi dia baru sadar kalau nanti jokowi sudah mengumumkan indonesia diubah menjadi indonesia cina ,1,1,Toxic,Negative
 namanya anak buah iblis muslim taat dimusuhi muslim bermaksiat dipuji puji pembela negeri dia benci penjilat asing dia hormati ,0,1,Abusive,Negative
 wkwk jahat adalah edan ,0,1,Abusive,Negative
hai guys enggak kerasa ya hari lagi penentuan masa depan majalengka tahun ke depan enggak mau lagi pajak mahal enggak mau lagi susah cari pekerjaan enggak mau lagi berobat susah enggak mau lagi biaya pendidikan mahal enggak mau lagi jalan banyak rusak enggak mau lagi e,0,0,Netral,Positive
 sekumpulan teman penista agama tidak ada empati buat korban banjir hanya koar memuji jujungannya hypertext transfer protocol over secure socket layer t co xqfktdgx,1,0,Hatespeech,Negative
presiden bersama ulama siapapun yang dipilih rakyat itulah kehendak allah subhanahu wa taala negara indonesia akan semakin kokoh apabila ulama dan umara selalu beriringan serta menjaga silaturahmi jokowi bersama ulama kitab suci bukan fiksi,0,0,Netral,Positive
 dalam sejarah politik indonesia dikenal pergerakan angkatan dan dan angkatan yang memperjuangkan kemerdekaan dan dan angkatan dengan tuntutan tritura bubarkan partai komunis indonesia turunkan harga rombak kabinet dan dan angkatan dengan tuntutan repo,0,0,Netral,Positive
 alah istana di kuasai cina hancur sudah rakyat indonesia,1,0,Hatespeech,Negative
begitulah media yahudi antek dajjal penjilat kalau tidak menggoreng isu mereka kelaparan semangat terus bang jonru abaikan cebong yang sakit otak,1,1,Toxic,Negative
 tinggalkan bicara tentang partai komunis indonesia mari kita fokus ke ganti presiden jadikan sebagai the next presiden,1,0,Hatespeech,Negative
sejak awal janji kampanye nya bulan jae in memang memperbaiki hubungan dengan korea utara kok makanya dia pilih approach untuk hold proyek ustaz sejak masa kampanye dan yang bikin runyam hubungan korsel korea utara tahun lalu ya karena congor trump saja ,0,1,Abusive,Negative
 sedekah tapi garap imbalan wkwk otak ganti presiden memang somplak ,1,1,Toxic,Negative
fakta keterlibatan laskar hitam terlihat di mau dengan menyelenggarakan sunat paksa terhadap semua lelaki tionghoa di mau selapangan dan lain lain ,0,0,Netral,Positive
yahudi lobi wali allegation out qadiani lobi wali in ,0,0,Netral,Positive
 lompat wesss perasaan tidak bawa taplak merah ,0,0,Netral,Positive
asma dewi tersangka hate speech ternyata loyalis prabowo amp anies sandi jejak digi ,1,0,Hatespeech,Negative
 kalau setingan tidak mungkin lah gue memilih iya itu sama saja kayak mencemplung ke got bego ,1,1,Toxic,Negative
 aktivis itu adalah yang bersama sama pak harto menumpas partai komunis indonesia ,0,0,Netral,Positive
 ya allah benar banget dunia sesak kejam guys member tidak punya fanbase kuat atau sultan ya sudah hanya berharap pada push manajemen yang pasti pilih ,0,0,Netral,Positive
 he kontol jangan sok pemes kamu di rupiah muka kayak memek orang tua kamu kayak monyet agama kamu saja agama kontol ,1,1,Toxic,Negative
 babi itu makhluk allah ,0,0,Netral,Positive
 nih memek setiap hari sange mulu ,0,1,Abusive,Negative
laptop gue sudah dari bulan lalu tidak selesai selesai di service katanya cuma minggu setan ,0,1,Abusive,Negative
 pak lihat beda pemahaman islam antara gus mus dan ba asyir isi alquran harus anda buat jelas,0,0,Netral,Positive
 lah kamu umat apa umat iblis intinya adalah ada ribuan orang dirugikan oleh bajingan sialan kok ya masih ada yang bela begitu saja ,1,1,Toxic,Negative
air tebu sebelum viral pun harga yahudi sudah viral nanti harga nazi ke acaner ,0,0,Netral,Positive
tabrakan kapal dan pembohong besar bangsa indonesia itu kerja jokowi kodok undercover,1,0,Hatespeech,Negative
kita berbangga kita bersyukur karena pemerintah kita berhasil mengambil alih divestasi saham pt fi yang tidak berbangga dan tidak bersyukur adalah mafia tambang dan antek orde baru yang pullulan tahun berkomplot dengan asing menguras dan merampok k,0,0,Netral,Positive
usss kok belum banget sih mereka xf xf x xad ,1,1,Toxic,Negative
 lihat onta di menamai tersinggung ,0,1,Abusive,Negative
mata sipit mau marah mau senang mau melirik mau apa saja tetap segaris haha enak nya sih mata sipit ,0,0,Netral,Positive
video diduga perang teroris buddha yang kocar kacir melawan pertahanan pemuda muslim minoritas rohingya ,1,0,Hatespeech,Negative
 rezim utang pencitraan demi berkuasa kembali rezim kampretttt ,1,1,Toxic,Negative
usir cina ganyang cina,1,0,Hatespeech,Negative
 antek komunis biadab jongos cina,1,1,Toxic,Negative
sudah lupa cara menikmati makan enak yang penting kenyang sajahhhhh sekarang gembel xf xf x xac ,0,1,Abusive,Negative
 ibu pasti wanita wanita belum tentu jadi ibu goblok keahlian cebong hanya tukang tipu cebong adalah begitu goblok enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan ganti presiden plonga plongo dun,1,1,Toxic,Negative
 ribut harga mulu perasaan gue sih harga telur sama daging dari jaman pekerja seks komersial susilo bambang yudhoyono sampai sekarang sebegitu saja telur doang ribu kg masa tidak bisa beli tidak bisa beli daging burger harga promo mulu itu ,1,1,Toxic,Negative
 tidak punya kontol mas ,0,1,Abusive,Negative
terciduk juga nih kunyuk proses hukum saja tidak usah pakai matre uniform resource locator,1,1,Toxic,Negative
 yang menjadi masalah saat ini orang mempolitisasi isu islam nusantara bahkan ada yang sampai bilang sesat kafir dan lain lain ini yang jadi persoalan ketika isu seperti itu dipolitisasi untuk kepentingan politik kalau hanya dalam perbedaan pendapat ya sila,0,0,Netral,Positive
 rejim atau pemerintahan yang berasal dari pemilihan umum luber jujur adil jangankan aktivis semua warga negara wajib mendukung pemerintah negaranya ,0,0,Netral,Positive
 padahal jokowi tugasnya cuma membagikan ganti presiden,1,0,Hatespeech,Negative
cari makan dari eksploitasi agama adalah puncak kejahatan yang bisa dilakukan oleh manusia siapa yang bisa melakukan itu hanya menunggu kesempatan untuk melakukan kejahatan lain ,0,0,Netral,Positive
tolong entot silit ku dong om faiz nardhi bambang priyo ridwan kasihan firdaus ,0,1,Abusive,Negative
pastinya jokowi sayangi papua,0,0,Netral,Positive
 ngewe terus kerja kamu sekali dong sama kita hehe ,0,1,Abusive,Negative
ikut melestarikn sebagai salah satu geopark di dunia,0,0,Netral,Positive
 kehancuran prabowo dibuatnya sendiri dia merobek dirinya sendiri emosi mu menghancurkan dirimu,1,0,Hatespeech,Negative
 mas cebong di kolam istana masih pada hidup sudah sekarat atau pada mati intelligence quotient sekolam cebong,1,1,Toxic,Negative
lalu mereka yang teriak jokowi pro asing asing oh soeharto tidak soeharto memberikan konsesi ke freeport untuk eksploitasi tambang emas tembaga di papua yang amat sangat menguntungkan freeport indonesia hanya kebagian saham dan royalti ,0,0,Netral,Positive
 mbok kalau tau bego jangan ngebegoin orang lain begitu lah bertanya dulu ke yang ahli ,1,1,Toxic,Negative
sinyal cacat ilangan melulu memang kamu jauh lebih baik daripada hem haha ,1,1,Toxic,Negative
depan cermin bukan main elok buat pusing bagai cuba dalam gambar noh hai cacat haha ,0,1,Abusive,Negative
 tapi ulet nya bikin gatal tidak mak mak kok suka memelihara yang aneh tuyul juga mak piara ,0,0,Netral,Positive
 dia manusia produk dungunya pangkat dungu akibat lahir dungu otaknya jadi dungu wajahnya pun dungu karena suka hina semua dengan dungu ,1,1,Toxic,Negative
 tidak rela kunyuk bahagia pagi ini ,0,1,Abusive,Negative
 ah bom asjbnjadng ,0,0,Netral,Positive
masih bagus kalau kalau ia putus dengan cara baik baik oka kerap meninggalkan perempuan yang berstatus pacarnya dan jalan dengan perempuan lain dan iya dalam pohon yang sempurna pasti ada satu daun cacat ,0,0,Netral,Positive
 mata najwa debat jakarta pak anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini menjadi agitatif dan licik semoga kalah kamu anjing,1,1,Toxic,Negative
 oke begitu bagaimana nih nder mata gue juga sipit nih nder xf xf x x xf xf x x xf xf x x ,0,0,Netral,Positive
ganteng banget anjir gue menggelepar ,0,1,Abusive,Negative
bangkai menemukan saja orang orang yang bisa bikin tertawa di twitter ,0,1,Abusive,Negative
 mungkin dititah ku sih gunawan kamu asri mengakui kunyuk jadi aku nu kena kehed ,0,1,Abusive,Negative
 yang unggah medianya cebong yang feeder cebong yang komen cebong kapan kamu jadi kodok kalau kamu cebong terus ,1,1,Toxic,Negative
rupiah haneul teteknya sering diremas monyet yang on retweet ,0,1,Abusive,Negative
agen dan harga tiket bus po ramayana,0,0,Netral,Positive
 asing ongseng nikmat mana lagi yang kamu dustakan wkwk jangan lupa bersyukur itu lah hilang keyakinan sekarang ,0,0,Netral,Positive
umat buddha juga harus di usir di indonesia uniform resource locator,1,0,Hatespeech,Negative
jika anda ikut silakan rt ,0,0,Netral,Positive
